t,d,x1,x2
5,0,1.014714,-1.127012
3.9409463,1,.0628535,-.5130241
.03482144,1,.0435459,.3765377
.47868583,1,.622437,-1.126694
5,0,1.634543,.1652405
.05915424,1,1.597041,.2344877
.92189278,1,-.6109991,-.7056409
4.6674419,1,-1.336497,.0847314
2.6515548,1,.0369026,1.522181
.24661847,1,-.2806735,-1.207826
2.9088583,1,.0566823,-.0234712
.82244305,1,-.9136334,-.1175366
5,0,-.1879568,-1.010183
1.0093759,1,-1.042541,-.2258002
5,0,.3240081,1.613316
2.7294445,1,1.421718,-.6154429
2.8528825,1,.6084149,.3621936
.01655085,1,1.239078,.9539514
1.363395,1,-.1603685,-.3034399
5,0,.0967825,.7227615
1.7370728,1,.1529308,1.186468
2.735647,1,1.612821,-1.176434
4.2469195,1,-1.180202,-.7458118
3.9834439,1,1.827234,-.0107782
5,0,-.035701,-.2990996
5,0,1.113135,.2113739
5,0,.4463552,.7509813
5,0,-.8886072,1.554409
5,0,-.1344491,-1.164309
5,0,-.0274261,-.8438891
1.6461252,1,.2229393,-1.374543
.426055,1,-.289626,-.0290674
.96492859,1,-.4343283,-.5847625
5,0,.7944353,1.940622
5,0,-.9687425,-.871973
.7783969,1,.6463827,-.1612382
5,0,-.3995291,-1.438345
.32306118,1,1.231581,.6163831
4.2812758,1,-1.402838,1.752148
.74127383,1,.1157847,-.9862144
3.618872,1,1.4987,-.961036
5,0,.2433984,-.6467854
5,0,1.007737,-2.039157
1.5971716,1,.3814168,2.007886
.0832277,1,.3950664,1.952956
5,0,.4530485,-.7616073
5,0,.0271025,-.0347661
2.0949244,1,-.4643595,-.8832989
5,0,-1.400706,-1.794906
.42727106,1,-1.946869,.0874573
5,0,2.171223,.7416376
5,0,-1.110999,-1.772992
.58592625,1,.4530146,1.113761
5,0,-1.834815,-.4936422
5,0,-.5139593,.653339
5,0,-.4114481,-1.673641
.47959921,1,.5652586,.3038062
4.3758181,1,.0255991,.0205846
.72558099,1,.5052093,-.6736366
4.2052369,1,-.4997785,1.327263
5,0,-.7676494,-2.438209
4.4232075,1,.6907814,-.0258635
5,0,-.0661041,-.4839816
2.9378969,1,.188949,.7661968
2.099462,1,-.2286211,-.2731052
5,0,2.030694,-2.020465
5,0,-.2459259,1.938795
5,0,-.5492895,-1.341947
1.799172,1,-.034816,-.4495576
5,0,1.080448,-.5264294
1.7132919,1,.0417045,.1456725
1.1309507,1,1.666942,.7160879
5,0,.1019736,-.0533376
.08041738,1,.9336042,.9635501
.91754341,1,-.9865128,.2034818
5,0,-1.103087,.1302473
.17702692,1,.8486994,.2933002
3.0139285,1,2.374701,.0449061
3.4384364,1,-.6587949,-.1916036
5,0,.2066212,-.4197656
5,0,-1.071744,.5515676
1.8338743,1,-1.069734,-.1408515
5,0,1.721955,.4813805
5,0,-.8661288,-1.114799
2.1299311,1,-1.105181,1.142721
2.1422946,1,-.3575189,-1.057183
.02548911,1,-.3188359,.0292624
5,0,-.3513333,2.795838
2.9247508,1,1.021411,.5986546
5,0,-1.447041,-.4836969
3.728514,1,.6270702,.8166798
5,0,.4473028,.7809086
5,0,-1.346025,-2.239935
5,0,.2773058,1.193012
2.0112753,1,.4534269,-1.371324
5,0,-1.310043,-.3293164
.00365076,1,.9869254,-.0674482
2.4685551,1,.1990395,-.2137971
5,0,.6245257,.1975585
5,0,.200255,-1.621219
5,0,-1.422438,-.2497057
1.725376,1,2.128014,-.5413372
4.3192411,1,.241647,-.7983162
2.2633922,1,.5260403,.4456283
5,0,.9230475,.6168143
5,0,-.858591,-.1938422
5,0,.7222177,.0218733
2.9502725,1,-.4530053,.961666
.90042427,1,-.1248187,.1367901
1.3975977,1,-.5796348,.3018654
2.0000973,1,-.0986527,1.291442
5,0,.5818229,-1.017861
5,0,-1.473171,-.0470253
2.0055266,1,-.6529704,.5614192
1.390425,1,.4183525,1.254698
5,0,-.2643468,1.266533
1.3031107,1,-.5545278,-.475462
5,0,-1.665758,-1.306219
3.8878014,1,.7315052,-.2824715
5,0,-1.872517,-1.292339
5,0,.5789663,.6640428
.75062104,1,.8229051,-.3601323
5,0,-1.171726,.2447502
1.7397333,1,-1.26192,-.6421417
5,0,-1.823359,.4754217
.34677773,1,1.82187,1.470854
3.7244929,1,1.181391,-.1141834
5,0,-1.635064,.5150838
1.466891,1,-.4345513,-.6879446
2.8614705,1,-.2810577,-1.849308
1.7966483,1,.0777458,-.2632757
3.0750424,1,-2.048551,-.5799134
5,0,.9892626,.154907
1.1064952,1,-.784313,1.490168
5,0,.4812317,-1.567323
.00372016,1,.2296464,.3325233
.04624878,1,1.753124,-.6085865
2.2760792,1,-.9401175,-.5158859
5,0,.8746796,.6770725
5,0,-1.624058,.5480369
4.859455,1,-.1721626,-1.209316
5,0,1.037687,-.243122
.15843045,1,-1.998479,.9156435
5,0,1.603585,-.2194235
5,0,-1.111875,-.2219631
2.3642253,1,-.0392449,-.097457
.06303406,1,-1.075855,-.4742481
5,0,.3498824,-.149527
.98660233,1,.8222283,-1.223294
4.0727397,1,.8769183,.0084324
5,0,1.543397,.5471663
.44656821,1,1.031116,2.393322
.61072097,1,-.1760366,.6191476
3.8533115,1,-1.19235,1.18627
5,0,1.162658,.0102372
5,0,-.4242315,-.5879007
1.3411937,1,-.4323415,1.424828
1.0636074,1,.8223932,-1.28763
5,0,1.345686,-2.065845
3.1365761,1,-2.253919,-.207826
.75352256,1,.8723712,-1.68403
5,0,-.5876164,3.12226
.57976444,1,1.151214,2.012911
2.2020488,1,.8350909,1.21763
2.4274056,1,2.10721,-1.385838
5,0,.0670439,1.222174
1.3211029,1,-.5996926,-.1515439
.88827561,1,.620346,.6409861
5,0,1.715979,-1.163023
5,0,1.430665,.0909529
5,0,.0873233,.9227752
.19504806,1,.8922556,1.290633
5,0,1.282451,.5559413
5,0,-2.124518,.1760807
5,0,-1.626645,.3947311
5,0,.4016009,.153906
1.3889153,1,.3794844,.7382125
5,0,.662427,.3851687
5,0,-1.082948,-.8793972
5,0,.5487454,.7562635
5,0,-1.685455,1.623762
4.0129056,1,.1647248,.0652001
.51653035,1,-.2922741,.6940444
.72242225,1,-1.531441,1.130039
5,0,-1.377974,-1.297658
1.3066955,1,-.9232132,-.504913
5,0,-2.240666,.5525205
.52795202,1,-.0267599,-1.476537
1.2147695,1,-1.100175,-.4910611
5,0,.2179281,.068274
5,0,1.764424,-.4410719
5,0,-1.387028,1.015278
5,0,-.9069949,-.9589983
5,0,-.626348,-.0764922
4.6301053,1,-1.062935,.0009265
5,0,-.5984225,-.2931323
5,0,-.144551,1.200319
5,0,.6757374,-2.68369
1.5403361,1,.2445918,.5103436
3.1768313,1,-.7401994,-.8763331
5,0,-.2965523,1.295963
5,0,1.298399,-.2713606
5,0,-.0989003,1.931129
4.3902069,1,-.668501,.7144511
5,0,.2006751,-.1860595
2.2520263,1,-1.78847,1.521193
5,0,.9603035,.2311494
5,0,1.54976,.3811863
4.9960777,1,1.351116,1.513355
2.415237,1,.3856001,1.260807
.91641119,1,.1804823,1.258585
5,0,.0271758,-.9450629
5,0,-1.248519,-.4692088
5,0,.7438115,.5277529
2.0132029,1,-.8497303,-.004477
2.4340717,1,.3857061,1.247545
4.6657323,1,-.5130432,-.6187974
1.8371913,1,.3715274,-1.223778
5,0,1.339457,-.0167706
3.7313082,1,1.132858,-.8301589
5,0,-.6828883,1.101636
5,0,.6798399,2.612646
.10587108,1,-1.791011,-.9736249
1.4873682,1,-.4121602,-1.953327
5,0,-1.587733,-.8262976
2.6001843,1,.6093318,2.232825
1.1503618,1,-.6699165,2.462314
.42497125,1,.2249414,.9349273
5,0,1.062091,-.0400546
4.4533323,1,-.5072976,-1.126765
3.5068763,1,-.1106213,1.438744
1.4082973,1,-.4186425,-.2878204
5,0,-.2539603,2.470172
5,0,-1.089336,-1.481845
1.4962227,1,1.354422,.8103664
1.0242793,1,-.2962382,1.440275
5,0,1.518116,-1.443331
4.1856741,1,-1.167778,.2110222
3.3454774,1,-1.379584,.4166539
3.7811623,1,1.156002,.4686893
5,0,-.6650952,-1.540104
.71553403,1,1.034317,1.10317
3.6795535,1,.9421287,1.374061
5,0,-.7942011,.5074447
1.1055189,1,1.878601,1.818523
.14008694,1,.9886885,-.6546344
5,0,.6250747,-.7899955
5,0,-.6132189,.0703066
5,0,1.057735,-.1934371
.11290699,1,-1.087286,.2634359
5,0,1.162161,-2.652443
.07938596,1,.4453502,-.5486541
2.4395445,1,-.3794293,1.550559
5,0,.6583481,-.8376381
5,0,1.870303,.4276629
1.6485798,1,-2.646947,.4102968
5,0,1.282148,.017537
2.3503717,1,.3479984,.771084
.17300869,1,-.0711211,.4235934
5,0,1.027164,-1.908024
5,0,.0573443,-.5792122
1.5134068,1,-.0168818,-.1532005
5,0,-.1098126,-.6806031
5,0,2.106485,-1.348063
.90212414,1,-1.139036,.5405199
5,0,.4341651,-.8077727
1.170641,1,-.2529644,.0213271
5,0,-.8574135,-.5463965
.45372074,1,-1.366911,.9403893
5,0,-.9646646,-1.04926
5,0,-.4993076,.172808
.9876788,1,.4566445,-1.298705
5,0,.7292063,1.655299
5,0,.0978635,.5291017
.51333187,1,.9986826,1.093149
2.2640823,1,-.0120138,-1.137913
3.4122874,1,-.2164405,.2333487
.64842175,1,-.3807437,1.048193
1.3147384,1,-.032264,.5827729
5,0,.582958,.2386712
.97346371,1,-.2165657,1.01743
.88853776,1,-.8431677,1.118615
1.3289558,1,1.244116,-.9935744
3.2347534,1,-.7990339,-1.417155
1.5724057,1,.5983644,.0623385
5,0,-1.012358,-1.173307
5,0,1.457305,.7203255
.70987932,1,.3553656,-1.767454
5,0,-1.443053,-1.845942
5,0,.3200808,.1437419
5,0,.2853497,.3959599
4.4816676,1,.7845127,.5257682
5,0,-.2650931,.1422822
.44725891,1,1.285832,1.575599
1.6126215,1,-.2824649,-2.487513
5,0,.4354664,.935417
5,0,-1.102084,-1.043361
5,0,-1.368827,-.612276
5,0,-.3494731,.0217801
1.3578238,1,1.000248,.0029841
5,0,-.0004633,.1707807
5,0,-.2374907,-1.833284
5,0,-.0350981,.1275704
5,0,.1053633,-.1403973
2.2586348,1,.6151836,.9978907
3.6671544,1,.5401312,-1.388369
2.5259814,1,-.6610991,-2.115413
1.5938586,1,-.3992626,1.944936
5,0,1.090919,.9240032
4.3128687,1,1.149693,-.1762434
4.7511542,1,.8394732,-.5584007
5,0,-.0418504,-1.087397
5,0,-.2412412,.2452817
5,0,-1.159181,.2446711
1.0355055,1,-1.653633,.4322592
3.3398412,1,.910633,-.6069174
5,0,-.4428411,1.951517
1.6927587,1,.8787017,-1.531261
3.1249532,1,-.5448987,.7962714
.27961919,1,.2069077,-.5078924
5,0,.6794466,-.346319
5,0,.9260685,.4913054
5,0,-.7268673,-.329913
5,0,.5333021,.2732132
.76298726,1,-.5672053,-1.151122
5,0,-.4843844,-.1448248
5,0,.4179083,-1.166228
5,0,.7573269,-2.03321
5,0,-2.304761,.2020998
3.5239455,1,-1.024017,.656504
5,0,-.0430828,.741108
.62477194,1,-.3859137,-.145407
1.2619108,1,.3650281,1.082085
2.3542485,1,1.607459,-.7159744
.07124758,1,.1484557,.0517997
5,0,-.5521848,-1.168361
5,0,.9855175,.7150584
2.8757085,1,-.1001334,.5482231
.87665409,1,.8898772,-.7078069
2.8026167,1,-.1269148,-1.01363
2.1971812,1,1.062012,-.9133902
5,0,-1.058611,1.647096
5,0,-1.168517,.4141506
3.7390491,1,.9429046,-.4239735
1.5309135,1,-.5678719,2.228612
5,0,1.019717,-1.158454
.18034668,1,-1.942698,1.678332
5,0,-.6145304,.2407032
.06002151,1,.590901,1.502114
.00099979,1,.5839701,-1.213058
2.3798588,1,-1.783936,1.084158
5,0,-.5121017,-2.018018
4.334239,1,1.166419,-.4678036
5,0,1.865793,-.170533
5,0,-.263057,.1448305
5,0,.1395898,-.1332834
1.7483827,1,-1.073982,-1.010951
5,0,.6539613,.4152933
.22867351,1,-.0292937,-.7166777
.38876053,1,-2.090185,.0471049
5,0,-1.067225,-.155958
3.9396341,1,-.5859436,-.1886234
5,0,1.016087,.9016697
5,0,-.0565582,-.4986961
5,0,.610086,.3575028
1.2136682,1,1.321136,1.376825
5,0,-.8298678,-.2575739
4.8969615,1,.2580641,-.5707646
.01534268,1,1.240228,.5054358
5,0,.6258639,-.5336025
5,0,.3526324,3.27362
.7214142,1,-1.202803,1.168538
4.1354069,1,.0436294,-.2287512
5,0,.1991025,-.7393824
.50913871,1,1.226881,.4449885
2.4035666,1,-.2161177,.7242678
2.890714,1,1.6348,-.2343414
2.0077818,1,-.5489473,1.388124
2.0004296,1,.4058096,-1.234974
1.913361,1,.2669871,.979065
1.2600004,1,.8813596,-.4931757
.17260066,1,-.9575397,-.2732801
5,0,1.383134,-1.042856
5,0,-.9089233,-.5574664
5,0,.0948684,2.153753
5,0,-.5160512,-.1159924
3.8739605,1,-.2841308,.7199858
3.1293087,1,-.8570295,-.3381186
.02121866,1,.2141369,-.2298514
4.5315254,1,-.5948631,.1535097
5,0,-.2979277,.210002
5,0,-.7425642,-.3795715
4.652481,1,.970485,-.2669472
5,0,2.405074,-2.103295
5,0,.2842239,.3785421
5,0,-1.561601,-.4445528
5,0,-1.088652,1.437904
5,0,.0638208,-.4005242
5,0,-.4996864,-.989093
5,0,-.786587,.4230905
5,0,.961105,-.9741127
5,0,.5255883,.7912928
2.3506493,1,-.7338206,-.6708846
5,0,-.4719517,.5182337
1.6167922,1,-.5367111,1.897477
5,0,1.104568,-1.033669
.16174153,1,.1380066,-1.526206
4.7919454,1,-.0752569,-.3874315
4.1339904,1,.0333822,.5840547
5,0,1.445951,-.019302
.26755987,1,.471723,1.057862
4.2440652,1,1.345838,-1.113663
.0009012,1,2.171691,1.046974
2.8634198,1,-1.000468,.6953223
5,0,-.7593417,-.5066578
4.6892931,1,.418225,.4431853
.59664135,1,.1358526,-.9192996
5,0,-.3744954,1.093569
3.3542611,1,-.2131944,.6294826
5,0,.8593212,.3542485
4.4594038,1,-1.162704,-.0531023
.02843123,1,-2.833414,1.739669
5,0,-1.129833,-.8048005
5,0,-1.427891,.9184055
5,0,.1458992,1.352045
4.5364305,1,.186002,.9046164
5,0,.078419,-.2378526
4.0535105,1,1.703409,-.8392109
.4288012,1,-.4411125,.8057744
.88923967,1,-1.881935,-.2975691
5,0,.3702579,.5290779
5,0,1.258384,2.567773
5,0,.7624675,-.2164006
1.0987883,1,-1.306968,2.623611
1.4355392,1,.1780126,-.183861
5,0,2.173287,-.0607532
5,0,-.6257716,-.3169377
5,0,-1.70906,1.249051
5,0,.2773077,-.5915008
.31897523,1,-.3682448,-1.581055
5,0,-.4021453,.8155767
5,0,-.780427,.08115
4.929482,1,-1.166971,-1.131422
.2445203,1,.3132417,.6378782
.81159482,1,-.0815345,-.4592218
5,0,-.4350205,.2238778
4.1521302,1,.3599768,-.3004179
5,0,.7616737,-.6696435
5,0,1.10187,.4744397
5,0,-1.947383,-1.976334
5,0,-.046137,-1.341539
2.542206,1,-.7046977,1.540988
5,0,.0864773,1.528958
5,0,.6345189,1.336362
.11047497,1,.3798553,-.4193417
5,0,1.198229,.0485886
4.3551821,1,-.7752174,-.1958084
1.6124054,1,-1.552146,.4435006
5,0,-.3554883,-.7339923
5,0,-.1239809,.9276466
5,0,-1.069417,-.2872036
5,0,.5213585,-.6301318
5,0,-1.436259,-1.002644
2.7077268,1,-.0751265,-.1120389
5,0,-.5949225,-.3356037
1.6280811,1,-.4158219,.3388876
.33420408,1,.2549093,-1.892553
5,0,.8266239,-.9894003
1.7120582,1,-1.263577,.2471725
2.7476674,1,1.046888,.9584357
.95884058,1,-1.019324,1.174406
5,0,.2463423,.9258968
5,0,-.2770613,-1.532971
1.8649333,1,-.2263396,-.5511505
2.8818388,1,.1881507,.4749983
5,0,1.535852,-1.619168
5,0,-1.59706,-.748803
5,0,-2.697123,.0588057
1.0786599,1,-1.120214,1.029778
5,0,-.4773681,.1265869
5,0,.1074445,.3668334
.16355507,1,1.71446,.3898176
2.6395396,1,-.145719,1.971099
5,0,-.7786029,.5376083
.59254904,1,.037832,-.0554735
2.4408908,1,-.234061,.743455
5,0,.168206,2.763418
5,0,1.521502,.4348463
.16619412,1,-1.545406,.684037
5,0,.1099549,-.1086183
1.3277551,1,-.319844,2.261548
5,0,-1.508804,.6213993
5,0,1.813325,-1.127838
5,0,.486228,-.0933917
4.2333955,1,-.5141398,.6018835
.44167796,1,-.0424609,.5193711
5,0,-.927632,.6965615
.77454016,1,.2515775,1.271332
5,0,.3509088,.638831
5,0,1.749014,.478234
.15821233,1,.4000133,.9565093
1.7311475,1,-.1791394,1.587721
2.1380535,1,-1.384209,-1.036801
5,0,1.618857,-2.146062
3.5375135,1,-2.037212,1.140948
4.3960403,1,.7332327,-.6809847
2.5815603,1,.0751885,1.476258
5,0,.1729623,-1.132662
3.3556882,1,-.3764204,-.0646551
5,0,-2.244163,-.0780351
5,0,-.4423946,-.8836242
.25330632,1,-1.566337,-.5212958
5,0,1.54853,1.748913
4.6097746,1,1.769556,1.125026
.94622646,1,.6312364,.3595114
5,0,-.044189,-.9732687
5,0,.1856999,.4993867
4.5212038,1,1.087835,-.7508624
.40596227,1,.1933119,-.1634457
1.9077441,1,-.4199966,-.5874749
.94531053,1,-.6460512,.0977334
2.6848582,1,-.1127379,.3932761
4.4525988,1,1.281996,-.3062851
5,0,-.9016396,1.382699
5,0,.4486009,-1.426928
2.0381501,1,-2.355922,1.903875
4.1889394,1,.2629606,.0836838
2.279814,1,.8823413,-.4582697
5,0,-1.608314,1.075859
5,0,1.305054,-.895745
3.747646,1,-.1000387,1.332375
2.6281068,1,-1.279698,.8600928
5,0,-.3043233,-.3798028
.2205228,1,-.1759029,-1.675689
1.5462366,1,1.674693,-.6866898
3.1016939,1,.6648083,-1.336104
5,0,.5919304,1.21825
5,0,.2678309,.6282687
3.5976423,1,-.4313269,-.70112
5,0,-.1753768,-.7111685
5,0,-.5652792,-.4254397
5,0,-.9065992,.9730607
5,0,-.2449937,-.3366774
5,0,.1785287,-.9445953
4.3589791,1,1.389455,-.1681949
1.6413233,1,.6334019,-.4883467
5,0,-.0710856,.273706
4.6592548,1,-.3208716,-1.23819
5,0,-.9565915,-.755386
5,0,.3611265,-2.106164
3.9341962,1,.2234119,.8705084
5,0,-.6333685,-.8196824
1.5721065,1,1.121849,-1.493799
5,0,.9258726,.4361007
2.7477292,1,-.5547894,-1.632772
1.3096422,1,-.8025806,.7888904
5,0,1.088941,.7253081
5,0,-.0581032,-.3433815
5,0,.5682601,.4807522
5,0,-.5815475,1.473524
1.6377608,1,1.66814,-.839931
5,0,1.269427,1.321164
5,0,1.464254,1.158441
5,0,.7553647,-.4509149
5,0,.6625165,.5503642
1.155448,1,-.556011,.6992824
5,0,1.152157,.3153364
5,0,.5477867,.0461478
5,0,-.8399745,-.4281932
2.0909325,1,-.1492931,-.5918144
5,0,-.3409756,-2.023787
5,0,-.9782528,-1.049259
.03471361,1,-.6864882,1.323594
4.2583232,1,1.190179,-.0916271
.24433162,1,-.5697498,.3065293
5,0,-.1886306,.0821916
.11312959,1,-1.098064,-.4870656
5,0,-1.856476,-.7755752
5,0,1.390459,-2.364926
3.5247231,1,1.265156,.4891903
5,0,-.7796384,.3294365
1.1275665,1,-.95101,1.066474
1.323924,1,-1.00399,.2036971
5,0,.3767576,-.796585
5,0,-.3427523,-.9591941
2.1803274,1,.2279009,.1844271
5,0,.4447902,-.198048
3.9349505,1,-.2114375,1.615996
5,0,1.681995,-1.341175
5,0,-2.057261,.047483
.46960293,1,.3232193,.7712923
5,0,-1.957414,1.374969
3.9905295,1,-1.007434,-.5173968
5,0,.7148291,.8736804
2.9960632,1,.7193596,-.5274917
.73615688,1,-.1744345,1.153995
5,0,-1.190435,1.022593
3.0476884,1,2.469721,.1761229
.60697026,1,1.795396,.1315291
4.0578706,1,1.615993,-2.008785
5,0,.5504757,.6753016
1.0789515,1,.9382328,.237556
1.1025558,1,.2476487,-.4852291
3.1947609,1,-1.632811,.5008284
.91899829,1,-.9105031,2.075936
.47267572,1,-.8409768,1.558997
5,0,.0071869,-1.517984
.29467638,1,-.7702416,.3653014
5,0,.1016702,.6736671
5,0,-.2082646,1.310612
5,0,.2306826,-.7627316
4.7282154,1,.3409254,-1.366563
.58552961,1,-1.570808,-.9683595
4.0002572,1,.6694556,.8156816
1.8854484,1,-.5228783,-.6140711
5,0,.5541025,-1.144211
5,0,.445671,1.392975
3.7249648,1,.3590419,1.629933
2.1857248,1,-.5103738,-.2686143
5,0,1.16931,.9166185
5,0,.4081795,-.948073
5,0,.1336698,-.5807792
.6935385,1,1.186146,.9625361
4.7164783,1,-.1969249,.8580931
5,0,-.0886327,-1.316647
3.9447938,1,-1.159486,-.604641
.34973618,1,.2391732,-.7703868
5,0,.1956188,2.02662
5,0,-.5055453,-.9728957
5,0,.1330219,.16273
3.4355325,1,-1.758132,1.916472
.90875241,1,1.505552,.1551742
5,0,.392013,.5415642
2.6090727,1,-1.13147,.5246598
5,0,-1.890615,1.082145
4.0742246,1,.583985,-2.015848
5,0,-.8347153,-.3376027
.04593681,1,-.1004141,-.5951933
5,0,.5374575,-.5514517
5,0,-.3688808,1.213462
5,0,1.848057,.5384665
.65642532,1,.0747791,1.274155
3.3436214,1,-1.279942,.0682577
1.2729482,1,-.0670647,-.1010502
5,0,-1.49626,1.322666
5,0,-1.931752,-1.034145
5,0,.4733239,-.2605142
2.6311381,1,1.799303,-.3408789
.35253179,1,2.077673,.988627
2.1766969,1,.4574529,.1936107
.15113238,1,.9069598,.8210321
5,0,1.806455,-.3578373
5,0,.3282936,-1.412343
.25497592,1,1.233265,.0596255
5,0,.2723767,1.384535
5,0,-1.040533,.8146315
5,0,.7402929,-.3692057
3.6883914,1,-1.22827,-.4790045
.38400971,1,1.648212,-.0889849
.01111697,1,.3760729,.7533438
.10855661,1,1.083445,1.463392
1.1980143,1,-.2441268,.1782619
5,0,.226222,-.221523
2.0327749,1,.2521344,-.8341917
5,0,.4758128,-.0623068
2.8788447,1,1.020322,-.1207712
5,0,.1003785,-.0710046
3.1494892,1,-.6450192,.0340162
5,0,-.1801037,1.325782
5,0,-1.523153,.6321887
5,0,-1.240457,.3217846
1.6167584,1,.8993137,3.336293
4.7277632,1,.146903,.6267264
5,0,-.5680206,-.1657833
4.6529907,1,-1.007483,-1.483079
.09865719,1,.5795419,.3443161
.08588205,1,-.7373526,.4556946
5,0,.8212463,.1133175
.7082159,1,1.253504,1.044249
5,0,1.094286,.2440587
3.8608209,1,-.0043793,-.2780444
.65185926,1,-.8637151,1.658195
5,0,1.361719,-.1351588
5,0,-.13276,-.6593077
3.5226388,1,.0083938,-.691277
5,0,-1.445686,.3670114
1.5607883,1,-.7574167,.2895081
5,0,1.381288,.9022682
5,0,1.122596,-.9605906
5,0,-1.40374,-.4479372
3.8643664,1,1.759897,-.4361842
2.7053126,1,1.318925,.4542007
.16528411,1,.0881773,.7805074
5,0,-.576403,.1416292
3.9268079,1,.6129098,1.400494
.60343778,1,1.63623,-.1680194
2.9644229,1,1.325676,-1.018314
5,0,-.6336507,-2.556251
5,0,-.7979489,.6318477
.31048412,1,.9880427,.3552739
3.9230834,1,.2850727,.461902
1.4702599,1,-.240257,.9434136
.54492385,1,.3754936,-.297873
5,0,-1.461396,1.949212
.23899821,1,-.1196688,.0794713
.26935484,1,.6119091,-.4788488
5,0,.1227386,-.9412362
5,0,.6460719,-.2130002
5,0,.9659025,.9065437
5,0,.1280138,-.3930028
5,0,.5881963,-.1113973
5,0,.5941067,.5117741
5,0,1.578919,1.613239
5,0,-1.367844,.6418523
.07983357,1,.074694,.3417868
5,0,1.454195,1.224996
5,0,.6967645,.1922303
.03605899,1,.4355429,-2.145303
1.2860767,1,2.213165,.2519573
.10069737,1,-.2260604,.6753523
5,0,.1264742,1.291087
4.0387235,1,.2993402,1.121644
5,0,.841359,2.251471
2.3635579,1,-1.201144,.6785333
.41571938,1,-.5969642,1.126542
5,0,-.8120748,-.7684056
5,0,-.0606623,-1.045099
5,0,.6845979,-.7401419
5,0,-1.128575,-.4178765
1.2446638,1,1.288539,1.396432
5,0,-.4797398,-.1464573
2.7668941,1,.4525449,-.2629957
1.2090818,1,-2.203441,1.275812
2.6985777,1,.4256356,1.081417
4.8451396,1,.0530898,1.250814
5,0,-.3575946,-1.155789
.59901472,1,-.4590233,1.448695
5,0,.2916256,-.0340705
4.9456296,1,.2885582,1.93412
3.5224441,1,.0547398,-.6701244
4.6125605,1,.8518432,.0013439
5,0,.5467383,-1.593258
3.3839716,1,-1.335951,-.5215604
5,0,-.9363907,-.6706169
5,0,-.74249,-.0740359
5,0,-.3368194,-.3885116
5,0,-.1993115,.3278258
5,0,-1.304041,.9581503
2.2063656,1,-.1418145,.8415173
.1924245,1,-.5091664,-.5636503
1.2523392,1,.7797449,2.583421
1.0623168,1,-.1467505,-1.207411
2.8633659,1,1.080008,1.169115
5,0,1.824468,-.8893772
1.6602848,1,.6525257,-.3056549
5,0,-1.4783,.3059824
5,0,.2175977,.312985
5,0,-.3074572,-1.162207
4.0831261,1,-.8823739,.0517652
5,0,1.350199,-.00618
.60091788,1,.2526313,-.0685524
3.309033,1,1.377757,-1.04664
.00106196,1,-.4411525,1.189436
5,0,1.824438,-.1526538
4.9181999,1,-.7023375,-.7492062
2.4083065,1,-.1688211,1.603107
5,0,-1.722884,.4216093
5,0,.0935898,1.182739
5,0,-.2611781,-.6952344
5,0,-2.183953,-.5303676
.95900793,1,-.4835857,-.4659159
5,0,-.8488488,-.9540049
1.4377131,1,.4108972,-.6227548
5,0,.361084,-.7931787
.83030062,1,.6512558,-.7873907
5,0,1.65771,-.9856572
1.860559,1,1.523858,1.374359
5,0,1.027205,-.9174998
5,0,-1.364621,.5736324
.92985115,1,.8993005,2.048797
5,0,.7967566,-1.86242
.19995277,1,.5357116,-3.538554
5,0,-.2467931,-.4992209
5,0,.2270632,-.3194877
5,0,.2995023,-.7406143
5,0,-.3000406,-.5681401
2.8655379,1,1.622296,.3709976
2.8931501,1,-1.577129,-1.06023
.11461387,1,-2.031312,1.074291
4.6400413,1,.2574769,-1.821414
5,0,-1.278444,1.379537
.02176385,1,1.651411,1.533727
.03597735,1,-1.056571,.082983
5,0,-.6911283,1.290737
2.3602613,1,.7289973,.4989665
5,0,-.022138,1.868303
2.0744091,1,-.3074891,2.593589
3.1220258,1,.8894307,-.6652892
5,0,-1.051977,.5361875
5,0,-.6280355,.2240143
4.0359597,1,-1.384292,-.3696383
.67702251,1,-.7949361,-.226382
.07153499,1,-.2785659,.8048038
.21406709,1,-2.724065,.4405865
5,0,.2790771,1.056695
3.4843332,1,.7543104,-.1395407
1.1775686,1,.1656804,1.178028
5,0,.5880673,-.2495231
3.3916201,1,-.0733649,.2537389
5,0,-1.757669,-.680472
3.0268003,1,.9958858,1.761093
3.9040697,1,-.89797,.0690885
5,0,-.5212772,.5903115
.36958481,1,1.645093,-.4839666
2.4554223,1,-.4037928,-.2483513
5,0,-.8408135,.8663981
.52091728,1,-.5150176,-.2561598
5,0,-.3990491,-.0344779
5,0,-1.66415,-.2899907
1.6613662,1,-.5965229,1.225586
5,0,-.44237,-1.701671
5,0,-1.371624,.9293451
3.5543125,1,.7779419,-.3872212
5,0,-1.620984,-1.513763
4.4303697,1,-2.749252,-1.563685
1.5760638,1,.7013021,2.364398
4.9287643,1,-1.283839,-1.162383
5,0,.9280571,.6327601
5,0,-.3282385,-1.479737
5,0,1.292829,-.5323967
4.7855272,1,.4467101,-.612231
5,0,-2.439775,1.968106
.19968389,1,-.9550344,.4372042
1.6668741,1,-.8888208,-.0280345
5,0,.2375517,.6675126
5,0,-1.001796,-.6084492
1.6420919,1,-.407273,2.493871
